label,id,scenario,yr_pub,yr_data,if_jrnl,if_refer,if_pe,if_ge,model,wct_total,wct_food,wct_price,wct_ghg,wct_land,wct_iluc,if_focus,if_corn,if_coarse,if_ddgs,if_iluc,if_fuel,p_oil,if_lvstk,if_response,if_conven,if_broad,if_tax,if_other,if_cornonly,q0_ethnl,q1_ethnl,dq_ethnl,dq_ethnl_pct,dp_corn,dp_corn_pct,p0_corn,wct_fl,wct_fg,wct_fd,wct_ems,wct_fvg,wct_fog,if_food,wct_fvg2,if_dec,dp_corn_d,dp_corn_pct_d,dpc_pct_avg,dq_ethnl_d,dqe_sq,dqe_d_sq,pcqe_e,pcqe_se,pcqe,max_id,wi,n_model,max_model,wm,y,mt,pcqe_se_wm,pcqe_se_wmsum,pcqe_se_wmt,pcqe_e_wm,pcqe_e_wmsum,pcqe_e_wmt,dp_corn_pct_dwm,dp_corn_pct_dwmsum,dp_corn_pct_d_wmt,pcqe_wm,pcqe_wmsum,pcqe_wmt,model_upper,model_lower
"Tyner,_Wallace_E.;_Taheripour,_Farzad.Policy_options_for_integrated_energy_and_agricultural_markets_2008",246,56,2008,2020,1,1,1,0,Tyner_and_Taheripour,4330,1,92,0,1,0,1,1,0,1,1,1,40,0,1,1,0,0,0,1,3.8,15,11.2,2.9473684,.63999999,.49612403,1.29,1,.023094688,.021478061,.00023094688,.021247113,93,1,.00045143982,0,.63999999,.49612403,.28074771,11.2,125.43999,125.43999,.16832779,.04429679,.057142857,60,.016666668,39,61,.016393442,30,35,.00072617683,1.4538637,.041538965,.0027594718,13.568561,.38767317,.0081331804,6.2011752,.17717643,.00093676808,5.7900596,.16543028,2-PE,6-PE_other
"Tyner,_Wallace_E.;_Taheripour,_Farzad.Policy_options_for_integrated_energy_and_agricultural_markets_2008",246,11,2008,2020,1,1,1,0,Tyner_and_Taheripour,4330,1,92,0,1,0,1,1,0,1,1,1,40,0,1,1,0,0,0,1,0,15,15,,1.98,1.6923077,1.17,1,.023094688,.021478061,.00023094688,.021247113,93,1,.00045143982,0,1.98,1.6923077,.28074771,15,225,225,,.11282051,.132,60,.016666668,40,61,.016393442,30,35,.0018495165,1.4538637,.041538965,,13.568561,.38767317,.027742747,6.2011752,.17717643,.0021639343,5.7900596,.16543028,2-PE,6-PE_other
"Tyner,_Wallace_E.;_Taheripour,_Farzad.Policy_options_for_integrated_energy_and_agricultural_markets_2008",246,26,2008,2020,1,1,1,0,Tyner_and_Taheripour,4330,1,92,0,1,0,1,1,0,1,1,1,40,0,1,1,0,0,0,1,0,15,15,,1.4400001,.84210527,1.71,1,.023094688,.021478061,.00023094688,.021247113,93,1,.00045143982,0,1.4400001,.84210527,.28074771,15,225,225,,.056140352,.096000001,60,.016666668,41,61,.016393442,30,35,.00092033361,1.4538637,.041538965,,13.568561,.38767317,.013805004,6.2011752,.17717643,.0015737704,5.7900596,.16543028,2-PE,6-PE_other
"Tyner,_Wallace_E.;_Taheripour,_Farzad.Policy_options_for_integrated_energy_and_agricultural_markets_2008",246,25,2008,2020,1,1,1,0,Tyner_and_Taheripour,4330,1,92,0,1,0,1,1,0,1,1,1,120,0,1,0,0,1,1,0,23.200001,19,-4.1999998,-.18103448,0,0,5.96,1,.023094688,.021478061,.00023094688,.021247113,93,1,.00045143982,1,0,0,.28074771,4.1999998,17.639997,17.639997,0,0,0,60,.016666668,42,61,.016393442,30,35,0,1.4538637,.041538965,0,13.568561,.38767317,0,6.2011752,.17717643,0,5.7900596,.16543028,2-PE,6-PE_other
"Tyner,,_Wallace_E.;_Ackerman,_Lois;_Taheripour,_Farzad.Potential_Impacts_of_a_Partial_Waiver_of_the_Ethanol_Blending_Rules_2012",182,1,2012,2013,0,0,1,0,Tyner_and_Taheripour,5495,22,91,0,0,0,1,1,0,0,0,0,,0,0,1,0,0,0,1,13.8,7.75,-6.0500002,-.43840581,-1.99,-.23220536,8.5699997,,.40036398,.02056415,0,.02056415,,1,.00042288427,1,1.99,.23220536,.258156,6.0500002,36.602501,36.602501,.5296585,.038381051,.32892561,3,.33333334,43,61,.016393442,30,35,.00062919752,1.4538637,.041538965,.0086829253,13.568561,.38767317,.0038066451,6.2011752,.17717643,.0053922227,5.7900596,.16543028,2-PE,5-ShortRunPE
"Tyner,_Wallace_E.;_Taheripour,_Farzad.Policy_options_for_integrated_energy_and_agricultural_markets_2008",246,19,2008,2020,1,1,1,0,Tyner_and_Taheripour,4330,1,92,0,1,0,1,1,0,1,1,1,100,0,1,0,0,1,1,0,21.700001,16.700001,-5,-.23041475,1.0700001,.2165992,4.9400001,1,.023094688,.021478061,.00023094688,.021247113,93,1,.00045143982,1,-1.0700001,-.2165992,.28074771,5,25,25,-.94004053,-.04331984,-.21400002,60,.016666668,44,61,.016393442,30,35,-.00071016129,1.4538637,.041538965,-.0154105,13.568561,.38767317,-.0035508063,6.2011752,.17717643,-.0035081969,5.7900596,.16543028,2-PE,6-PE_other
"Tyner,_Wallace_E.;_Taheripour,_Farzad.Policy_options_for_integrated_energy_and_agricultural_markets_2008",246,32,2008,2020,1,1,1,0,Tyner_and_Taheripour,4330,1,92,0,1,0,1,1,0,1,1,1,60,0,1,0,0,1,0,0,6.5999999,18.5,11.9,1.8030303,.88999999,.54268295,1.64,1,.023094688,.021478061,.00023094688,.021247113,93,1,.00045143982,0,.88999999,.54268295,.28074771,11.9,141.60999,141.60999,.30098382,.045603611,.074789919,60,.016666668,45,61,.016393442,30,35,.0007476001,1.4538637,.041538965,.0049341605,13.568561,.38767317,.0088964412,6.2011752,.17717643,.0012260642,5.7900596,.16543028,2-PE,6-PE_other
"Tyner,_Wallace_E.;_Taheripour,_Farzad.Policy_options_for_integrated_energy_and_agricultural_markets_2008",246,9,2008,2020,1,1,1,0,Tyner_and_Taheripour,4330,1,92,0,1,0,1,1,0,1,1,1,100,0,1,0,0,1,0,0,10.2,10.2,0,0,0,0,3.77,1,.023094688,.021478061,.00023094688,.021247113,93,1,.00045143982,0,0,0,.28074771,0,0,0,,,,60,.016666668,46,61,.016393442,30,35,,1.4538637,.041538965,,13.568561,.38767317,0,6.2011752,.17717643,,5.7900596,.16543028,2-PE,6-PE_other
"Tyner,_Wallace_E.;_Taheripour,_Farzad.Policy_options_for_integrated_energy_and_agricultural_markets_2008",246,24,2008,2020,1,1,1,0,Tyner_and_Taheripour,4330,1,92,0,1,0,1,1,0,1,1,1,100,0,1,0,0,1,1,0,21.700001,16.700001,-5,-.23041475,0,0,4.9400001,1,.023094688,.021478061,.00023094688,.021247113,93,1,.00045143982,1,0,0,.28074771,5,25,25,0,0,0,60,.016666668,47,61,.016393442,30,35,0,1.4538637,.041538965,0,13.568561,.38767317,0,6.2011752,.17717643,0,5.7900596,.16543028,2-PE,6-PE_other
"Tyner,_Wallace_E.;_Taheripour,_Farzad.Policy_options_for_integrated_energy_and_agricultural_markets_2008",246,18,2008,2020,1,1,1,0,Tyner_and_Taheripour,4330,1,92,0,1,0,1,1,0,1,1,1,80,0,1,0,0,1,1,0,13.4,19.5,6.0999999,.45522389,1.0700001,.2764858,3.8699999,1,.023094688,.021478061,.00023094688,.021247113,93,1,.00045143982,0,1.0700001,.2764858,.28074771,6.0999999,37.209999,37.209999,.60736227,.04532554,.17540985,60,.016666668,48,61,.016393442,30,35,.00074304157,1.4538637,.041538965,.0099567575,13.568561,.38767317,.0045325537,6.2011752,.17717643,.0028755711,5.7900596,.16543028,2-PE,6-PE_other
"Tyner,_Wallace_E.;_Taheripour,_Farzad.Policy_options_for_integrated_energy_and_agricultural_markets_2008",246,51,2008,2020,1,1,1,0,Tyner_and_Taheripour,4330,1,92,0,1,0,1,1,0,1,1,1,40,0,1,0,0,1,1,0,3.8,18.9,15.1,3.9736843,.92000002,.71317828,1.29,1,.023094688,.021478061,.00023094688,.021247113,93,1,.00045143982,0,.92000002,.71317828,.28074771,15.1,228.01001,228.01001,.17947532,.047230348,.060927153,60,.016666668,49,61,.016393442,30,35,.00077426794,1.4538637,.041538965,.0029422182,13.568561,.38767317,.011691446,6.2011752,.17717643,.00099880574,5.7900596,.16543028,2-PE,6-PE_other
"Tyner,_Wallace_E.;_Taheripour,_Farzad.Policy_options_for_integrated_energy_and_agricultural_markets_2008",246,54,2008,2020,1,1,1,0,Tyner_and_Taheripour,4330,1,92,0,1,0,1,1,0,1,1,1,100,0,1,0,0,1,1,0,25.700001,25.700001,0,0,0,0,4.1100001,1,.023094688,.021478061,.00023094688,.021247113,93,1,.00045143982,0,0,0,.28074771,0,0,0,,,,60,.016666668,50,61,.016393442,30,35,,1.4538637,.041538965,,13.568561,.38767317,0,6.2011752,.17717643,,5.7900596,.16543028,2-PE,6-PE_other
"Tyner,_Wallace_E.;_Taheripour,_Farzad.Policy_options_for_integrated_energy_and_agricultural_markets_2008",246,52,2008,2020,1,1,1,0,Tyner_and_Taheripour,4330,1,92,0,1,0,1,1,0,1,1,1,60,0,1,0,0,1,1,0,15.6,19.200001,3.5999999,.23076923,.31,.13596492,2.28,1,.023094688,.021478061,.00023094688,.021247113,93,1,.00045143982,0,.31,.13596492,.28074771,3.5999999,12.959999,12.959999,.5891813,.037768032,.086111113,60,.016666668,51,61,.016393442,30,35,.00061914802,1.4538637,.041538965,.0096587092,13.568561,.38767317,.0022289329,6.2011752,.17717643,.0014116575,5.7900596,.16543028,2-PE,6-PE_other
"Tyner,_Wallace_E.;_Taheripour,_Farzad.Policy_options_for_integrated_energy_and_agricultural_markets_2008",246,21,2008,2020,1,1,1,0,Tyner_and_Taheripour,4330,1,92,0,1,0,1,1,0,1,1,1,40,0,1,0,0,1,1,0,0,10,10,,.88,.51461989,1.71,1,.023094688,.021478061,.00023094688,.021247113,93,1,.00045143982,0,.88,.51461989,.28074771,10,100,100,,.051461987,.088,60,.016666668,52,61,.016393442,30,35,.00084363908,1.4538637,.041538965,,13.568561,.38767317,.0084363911,6.2011752,.17717643,.0014426229,5.7900596,.16543028,2-PE,6-PE_other
"Tyner,_Wallace_E.;_Taheripour,_Farzad.Policy_options_for_integrated_energy_and_agricultural_markets_2008",246,15,2008,2020,1,1,1,0,Tyner_and_Taheripour,4330,1,92,0,1,0,1,1,0,1,1,1,120,0,1,1,0,0,0,1,12.7,15,2.3,.18110237,1.36,.29565218,4.5999999,1,.023094688,.021478061,.00023094688,.021247113,93,1,.00045143982,0,1.36,.29565218,.28074771,2.3,5.29,5.29,1.6325142,.12854443,.59130436,60,.016666668,53,61,.016393442,30,35,.0021072857,1.4538637,.041538965,.026762526,13.568561,.38767317,.0048467568,6.2011752,.17717643,.0096935136,5.7900596,.16543028,2-PE,6-PE_other
"Tyner,_Wallace_E.;_Taheripour,_Farzad.Policy_options_for_integrated_energy_and_agricultural_markets_2008",246,29,2008,2020,1,1,1,0,Tyner_and_Taheripour,4330,1,92,0,1,0,1,1,0,1,1,1,100,0,1,1,0,0,1,0,16.700001,15,-1.7,-.1017964,0,0,4.9400001,1,.023094688,.021478061,.00023094688,.021247113,93,1,.00045143982,1,0,0,.28074771,1.7,2.8900001,2.8900001,0,0,0,60,.016666668,54,61,.016393442,30,35,0,1.4538637,.041538965,0,13.568561,.38767317,0,6.2011752,.17717643,0,5.7900596,.16543028,2-PE,6-PE_other
"Tyner,_Wallace_E.;_Taheripour,_Farzad.Policy_options_for_integrated_energy_and_agricultural_markets_2008",246,59,2008,2020,1,1,1,0,Tyner_and_Taheripour,4330,1,92,0,1,0,1,1,0,1,1,1,100,0,1,1,0,0,1,0,25.700001,25.700001,0,0,0,0,4.1100001,1,.023094688,.021478061,.00023094688,.021247113,93,1,.00045143982,0,0,0,.28074771,0,0,0,,,,60,.016666668,55,61,.016393442,30,35,,1.4538637,.041538965,,13.568561,.38767317,0,6.2011752,.17717643,,5.7900596,.16543028,2-PE,6-PE_other
"Tyner,_Wallace_E.;_Taheripour,_Farzad.Policy_options_for_integrated_energy_and_agricultural_markets_2008",246,48,2008,2020,1,1,1,0,Tyner_and_Taheripour,4330,1,92,0,1,0,1,1,0,1,1,1,80,0,1,0,0,1,1,0,21.799999,29.6,7.8000002,.35779816,.97000003,.30124223,3.22,1,.023094688,.021478061,.00023094688,.021247113,93,1,.00045143982,0,.97000003,.30124223,.28074771,7.8000002,60.840004,60.840004,.84193343,.0386208,.12435897,60,.016666668,56,61,.016393442,30,35,.00063312781,1.4538637,.041538965,.013802187,13.568561,.38767317,.0049383971,6.2011752,.17717643,.0020386716,5.7900596,.16543028,2-PE,6-PE_other
"Tyner,_Wallace_E.;_Taheripour,_Farzad.Policy_options_for_integrated_energy_and_agricultural_markets_2008",246,8,2008,2020,1,1,1,0,Tyner_and_Taheripour,4330,1,92,0,1,0,1,1,0,1,1,1,80,0,1,0,0,1,0,0,6.5,6.5,0,0,0,0,2.9000001,1,.023094688,.021478061,.00023094688,.021247113,93,1,.00045143982,0,0,0,.28074771,0,0,0,,,,60,.016666668,57,61,.016393442,30,35,,1.4538637,.041538965,,13.568561,.38767317,0,6.2011752,.17717643,,5.7900596,.16543028,2-PE,6-PE_other
"Tyner,_Wallace_E.;_Taheripour,_Farzad.Policy_options_for_integrated_energy_and_agricultural_markets_2008",246,53,2008,2020,1,1,1,0,Tyner_and_Taheripour,4330,1,92,0,1,0,1,1,0,1,1,1,80,0,1,0,0,1,1,0,21.799999,21.799999,0,0,0,0,3.22,1,.023094688,.021478061,.00023094688,.021247113,93,1,.00045143982,0,0,0,.28074771,0,0,0,,,,60,.016666668,58,61,.016393442,30,35,,1.4538637,.041538965,,13.568561,.38767317,0,6.2011752,.17717643,,5.7900596,.16543028,2-PE,6-PE_other
"Tyner,_Wallace_E.;_Taheripour,_Farzad.Policy_options_for_integrated_energy_and_agricultural_markets_2008",246,4,2008,2020,1,1,1,0,Tyner_and_Taheripour,4330,1,92,0,1,0,1,1,0,1,1,1,100,0,1,0,0,1,0,0,10.2,16,5.8000002,.56862748,1.04,.27586207,3.77,1,.023094688,.021478061,.00023094688,.021247113,93,1,.00045143982,0,1.04,.27586207,.28074771,5.8000002,33.640003,33.640003,.48513672,.047562424,.17931034,60,.016666668,59,61,.016393442,30,35,.00077971182,1.4538637,.041538965,.0079530608,13.568561,.38767317,.0045223287,6.2011752,.17717643,.0029395137,5.7900596,.16543028,2-PE,6-PE_other
"Tyner,_Wallace_E.;_Taheripour,_Farzad.Policy_options_for_integrated_energy_and_agricultural_markets_2008",246,57,2008,2020,1,1,1,0,Tyner_and_Taheripour,4330,1,92,0,1,0,1,1,0,1,1,1,60,0,1,1,0,0,0,1,15.6,15,-.60000002,-.038461536,0,0,2.28,1,.023094688,.021478061,.00023094688,.021247113,93,1,.00045143982,1,0,0,.28074771,.60000002,.36000001,.36000001,0,0,0,60,.016666668,60,61,.016393442,30,35,0,1.4538637,.041538965,0,13.568561,.38767317,0,6.2011752,.17717643,0,5.7900596,.16543028,2-PE,6-PE_other
"Tyner,_Wallace_E.;_Taheripour,_Farzad.Policy_options_for_integrated_energy_and_agricultural_markets_2008",246,47,2008,2020,1,1,1,0,Tyner_and_Taheripour,4330,1,92,0,1,0,1,1,0,1,1,1,60,0,1,0,0,1,1,0,15.6,25.700001,10.1,.6474359,.94999999,.41666666,2.28,1,.023094688,.021478061,.00023094688,.021247113,93,1,.00045143982,0,.94999999,.41666666,.28074771,10.1,102.01001,102.01001,.64356434,.041254122,.0940594,60,.016666668,61,61,.016393442,30,35,.00067629706,1.4538637,.041538965,.010550234,13.568561,.38767317,.0068306006,6.2011752,.17717643,.0015419573,5.7900596,.16543028,2-PE,6-PE_other
"Gehlhar,_Mark;_Ashley_Winston;_Agapi_Somwaru.Effects_of_Increased_Biofuels_on_the_U.S._Economy_in_2022_2010",89,1,2010,2022,0,0,0,1,USAGE,12555,4,258,0,55,0,1,1,0,0,1,1,80,1,1,0,1,1,0,0,8,15,7,.875,.19691476,.048099998,4.0938621,.07272727,.031859815,.02086818,.0043807249,.016487455,4.7636366,1,.00027183618,0,.19691476,.048099998,.039733332,7,49,49,.054971427,.0068714283,.02813068,6,.16666667,1,6,.16666667,31,35,.0011452381,1.4538637,.041538965,.0091619045,13.568561,.38767317,.0080166664,6.2011752,.17717643,.0046884469,5.7900596,.16543028,1-GE,2-GE_other
"Gehlhar,_Mark;_Ashley_Winston;_Agapi_Somwaru.Effects_of_Increased_Biofuels_on_the_U.S._Economy_in_2022_2010",89,5,2010,2022,0,0,0,1,USAGE,12555,4,258,0,55,0,1,1,0,0,1,1,101,1,1,0,1,1,0,0,8,15,7,.875,.16129817,.0394,4.0938621,.07272727,.031859815,.02086818,.0043807249,.016487455,4.7636366,1,.00027183618,0,.16129817,.0394,.039733332,7,49,49,.045028571,.0056285714,.023042595,6,.16666667,2,6,.16666667,31,35,.00093809527,1.4538637,.041538965,.0075047622,13.568561,.38767317,.006566667,6.2011752,.17717643,.0038404325,5.7900596,.16543028,1-GE,2-GE_other
"Gehlhar,_Mark;_Ashley_Winston;_Agapi_Somwaru.Effects_of_Increased_Biofuels_on_the_U.S._Economy_in_2022_2010",89,4,2010,2022,0,0,0,1,USAGE,12555,4,258,0,55,0,1,1,0,0,1,1,101,1,1,0,1,1,0,0,8,15,7,.875,.19159274,.046799999,4.0938621,.07272727,.031859815,.02086818,.0043807249,.016487455,4.7636366,1,.00027183618,0,.19159274,.046799999,.039733332,7,49,49,.053485714,.0066857142,.027370391,6,.16666667,3,6,.16666667,31,35,.0011142858,1.4538637,.041538965,.0089142863,13.568561,.38767317,.0077999998,6.2011752,.17717643,.0045617321,5.7900596,.16543028,1-GE,2-GE_other
"Gehlhar,_Mark;_Ashley_Winston;_Agapi_Somwaru.Effects_of_Increased_Biofuels_on_the_U.S._Economy_in_2022_2010",89,3,2010,2022,0,0,0,1,USAGE,12555,4,258,0,55,0,1,1,0,0,1,1,80,1,1,0,1,0,0,0,8,15,7,.875,.13223174,.032299999,4.0938621,.07272727,.031859815,.02086818,.0043807249,.016487455,4.7636366,1,.00027183618,0,.13223174,.032299999,.039733332,7,49,49,.036914285,.0046142857,.018890249,6,.16666667,4,6,.16666667,31,35,.00076904765,1.4538637,.041538965,.0061523812,13.568561,.38767317,.0053833332,6.2011752,.17717643,.0031483748,5.7900596,.16543028,1-GE,2-GE_other
"Gehlhar,_Mark;_Ashley_Winston;_Agapi_Somwaru.Effects_of_Increased_Biofuels_on_the_U.S._Economy_in_2022_2010",89,2,2010,2022,0,0,0,1,USAGE,12555,4,258,0,55,0,1,1,0,0,1,1,80,1,1,0,1,1,0,0,8,15,7,.875,.1662108,.040600002,4.0938621,.07272727,.031859815,.02086818,.0043807249,.016487455,4.7636366,1,.00027183618,0,.1662108,.040600002,.039733332,7,49,49,.046400003,.0058000004,.023744401,6,.16666667,5,6,.16666667,31,35,.00096666673,1.4538637,.041538965,.0077333339,13.568561,.38767317,.0067666671,6.2011752,.17717643,.0039574001,5.7900596,.16543028,1-GE,2-GE_other
"Gehlhar,_Mark;_Ashley_Winston;_Agapi_Somwaru.Effects_of_Increased_Biofuels_on_the_U.S._Economy_in_2022_2010",89,6,2010,2022,0,0,0,1,USAGE,12555,4,258,0,55,0,1,1,0,0,1,1,101,1,1,0,1,0,0,0,8,15,7,.875,.12772849,.031199999,4.0938621,.07272727,.031859815,.02086818,.0043807249,.016487455,4.7636366,1,.00027183618,0,.12772849,.031199999,.039733332,7,49,49,.035657141,.0044571427,.018246928,6,.16666667,6,6,.16666667,31,35,.00074285711,1.4538637,.041538965,.0059428569,13.568561,.38767317,.0052,6.2011752,.17717643,.0030411547,5.7900596,.16543028,1-GE,2-GE_other
"Carter,_Colin;_Rausser,_Gordon;_Smith,_Aaron.The_effect_of_the_US_ethanol_mandate_on_corn_prices_2012",63,1,2012,2009,0,0,0,0,VAR,14528,17,265,2,3,0,1,1,0,0,0,0,,0,0,1,0,0,0,1,3.9000001,13.9,10,2.5641026,1.3125,.30000001,4.375,5.6666665,.1032489,.019410793,.00034416298,.01906663,56.400002,1,.00036353638,0,1.3125,.30000001,.35000002,10,100,100,.117,.030000001,.13124999,2,.5,1,3,.33333334,32,35,.010000001,1.4538637,.041538965,.039000001,13.568561,.38767317,.10000001,6.2011752,.17717643,.043749999,5.7900596,.16543028,3-TimeSeries,7-TimeSeries
"Carter,_Colin;_Rausser,_Gordon;_Smith,_Aaron.The_effect_of_the_US_ethanol_mandate_on_corn_prices_2012",63,2,2012,2012,0,0,0,0,VAR,14528,17,265,2,3,0,1,1,0,0,0,0,,0,0,1,0,0,0,1,3.758116,13.2,9.441884,2.5123982,2.756,.40000001,6.8899999,5.6666665,.1032489,.019410793,.00034416298,.01906663,56.400002,1,.00036353638,0,2.756,.40000001,.35000002,9.441884,89.149178,89.149178,.15921043,.042364426,.29189089,2,.5,2,3,.33333334,32,35,.014121476,1.4538637,.041538965,.053070143,13.568561,.38767317,.13333334,6.2011752,.17717643,.097296968,5.7900596,.16543028,3-TimeSeries,7-TimeSeries
"Hausman,_Cathrine;_Auffhammer,_Maximilian;_Berk,_Peter.Farm_acreage_shocks_and_crop_prices:_an_SVAR_approach_to_understanding_the_impacts_of_biofuels_2012",98,1,2012,1981.5,1,1,0,0,VAR,9111,35,187,1,69,0,1,1,0,0,1,0,,0,1,1,0,0,0,1,7.7830486,8.1899385,.40689,.052278999,.039999999,.021621622,1.85,.50724638,.37317529,.024366152,.0076830206,.016683131,3.1714287,1,.00027832689,0,.039999999,.021621622,.021621622,.40689,.16555947,.16555947,.4135814,.05313874,.098306663,1,1,3,3,.33333334,32,35,.017712913,1.4538637,.041538965,.13786048,13.568561,.38767317,.0072072074,6.2011752,.17717643,.03276889,5.7900596,.16543028,3-TimeSeries,7-TimeSeries
"Wu,_JunJie;_Langpap,_Christian.The_Price_and_Welfare_Effects_of_Biofuel_Mandates_and_Subsidies_2014",192,1,2014,2007,1,1,0,1,Wu_and_Langpap,12140,94,212,1,5,1,1,1,0,0,0,1,,0,1,1,0,0,0,1,0,14.23493,14.23493,,1.2474,.29699999,4.1999998,15.666667,.76606262,.025205931,.00057660625,.024629325,43.714287,1,.00060660363,0,1.2474,.29699999,.59999996,14.23493,202.63324,202.63324,,.02086417,.087629519,3,.33333334,1,3,.33333334,33,35,.0069547235,1.4538637,.041538965,,13.568561,.38767317,.098999999,6.2011752,.17717643,.029209841,5.7900596,.16543028,1-GE,2-GE_other
"Wu,_JunJie;_Langpap,_Christian.The_Price_and_Welfare_Effects_of_Biofuel_Mandates_and_Subsidies_2014",192,3,2014,2007,1,1,0,1,Wu_and_Langpap,12140,94,212,1,5,1,1,1,0,0,0,1,,0,1,1,0,0,0,1,0,42.704788,42.704788,,3.8010001,.90499997,4.1999998,15.666667,.76606262,.025205931,.00057660625,.024629325,43.714287,1,.00060660363,0,3.8010001,.90499997,.59999996,42.704788,1823.699,1823.699,,.021192003,.089006416,3,.33333334,2,3,.33333334,33,35,.0070640012,1.4538637,.041538965,,13.568561,.38767317,.30166668,6.2011752,.17717643,.029668806,5.7900596,.16543028,1-GE,2-GE_other
"Wu,_JunJie;_Langpap,_Christian.The_Price_and_Welfare_Effects_of_Biofuel_Mandates_and_Subsidies_2014",192,2,2014,2007,1,1,0,1,Wu_and_Langpap,12140,94,212,1,5,1,1,1,0,0,0,1,,0,1,1,0,0,0,1,0,28.46986,28.46986,,2.5116,.59799999,4.1999998,15.666667,.76606262,.025205931,.00057660625,.024629325,43.714287,1,.00060660363,0,2.5116,.59799999,.59999996,28.46986,810.53296,810.53296,,.021004669,.088219613,3,.33333334,3,3,.33333334,33,35,.0070015565,1.4538637,.041538965,,13.568561,.38767317,.19933334,6.2011752,.17717643,.029406538,5.7900596,.16543028,1-GE,2-GE_other
"De_Gorter,_Harry;_Just,_David_R..The_economics_of_the_US_ethanol_import_tariff_with_a_blend_mandate_and_tax_credit_2008",236,1,2008,2006,1,1,1,0,de_Gorter_and_Just,7946,10,139,0,0,0,1,1,0,0,0,1,,0,1,1,0,0,0,1,6,9,3,.5,.48640001,.16,3.04,,.12584949,.018751573,0,.018751573,,1,.00035162148,0,.48640001,.16,.147,3,9,9,.31999999,.053333331,.16213334,2,.5,1,4,.25,34,35,.013333333,1.4538637,.041538965,.079999998,13.568561,.38767317,.039999999,6.2011752,.17717643,.040533334,5.7900596,.16543028,2-PE,6-PE_other
"De_Gorter,_Harry;_Just,_David_R..The_law_of_unintended_consequences:_how_the_US_biofuel_tax_credit_with_a_mandate_subsidizes_oil_consumption_and_has_no_impact_on_ethanol_consumption_2008",215,1,2008,2006,0,0,1,0,de_Gorter_and_Just,11222,0,222,5,1,0,1,1,0,0,0,1,,0,1,1,0,0,0,1,6.6729999,10.019,3.346,.50142366,.51999998,.17161717,3.03,0,-.044555336,.019782569,.00053466402,.019247904,37,1,.00037048184,0,.51999998,.17161717,.16043544,3.346,11.195716,11.195716,.34225979,.051290248,.15540944,2,.5,2,4,.25,34,35,.012822562,1.4538637,.041538965,.085564949,13.568561,.38767317,.042904291,6.2011752,.17717643,.03885236,5.7900596,.16543028,2-PE,6-PE_other
"De_Gorter,_Harry;_Just,_David_R..The_economics_of_the_US_ethanol_import_tariff_with_a_blend_mandate_and_tax_credit_2008",236,2,2008,2015,1,1,1,0,de_Gorter_and_Just,7946,10,139,0,0,0,1,1,0,0,0,1,,0,1,1,0,0,0,1,12,15,3,.25,.49300528,.134,3.6791439,,.12584949,.018751573,0,.018751573,,1,.00035162148,0,.49300528,.134,.147,3,9,9,.53600001,.044666667,.16433509,2,.5,3,4,.25,34,35,.011166667,1.4538637,.041538965,.134,13.568561,.38767317,.033500001,6.2011752,.17717643,.041083772,5.7900596,.16543028,2-PE,6-PE_other
"De_Gorter,_Harry;_Just,_David_R..The_law_of_unintended_consequences:_how_the_US_biofuel_tax_credit_with_a_mandate_subsidizes_oil_consumption_and_has_no_impact_on_ethanol_consumption_2008",215,2,2008,2015,0,0,1,0,de_Gorter_and_Just,11222,0,222,5,1,0,1,1,0,0,0,1,,0,1,1,0,0,0,1,13.346,16.603001,3.257,.24404316,.5,.14925373,3.3499999,0,-.044555336,.019782569,.00053466402,.019247904,37,1,.00037048184,0,.5,.14925373,.16043544,3.257,10.608048,10.608048,.61158741,.045825522,.1535155,2,.5,4,4,.25,34,35,.011456381,1.4538637,.041538965,.15289685,13.568561,.38767317,.037313432,6.2011752,.17717643,.038378876,5.7900596,.16543028,2-PE,6-PE_other
"Tyner,,_Wallace_E.;_Ackerman,_Lois;_Taheripour,_Farzad.Potential_Impacts_of_a_Partial_Waiver_of_the_Ethanol_Blending_Rules_2012",182,3,2012,2013,0,0,1,,tyner,5495,22,91,0,0,0,1,1,0,0,0,0,,0,0,1,0,0,0,1,13.8,7.75,-6.0500002,-.43840581,-2,-.28490028,7.02,,.40036398,.02056415,0,.02056415,,1,.00042288427,1,2,.28490028,.258156,6.0500002,36.602501,36.602501,.64985514,.047090955,.33057851,3,.33333334,1,2,.5,35,35,.023545478,1.4538637,.041538965,.32492757,13.568561,.38767317,.14245014,6.2011752,.17717643,.16528925,5.7900596,.16543028,2-PE,5-ShortRunPE
"Tyner,,_Wallace_E.;_Ackerman,_Lois;_Taheripour,_Farzad.Potential_Impacts_of_a_Partial_Waiver_of_the_Ethanol_Blending_Rules_2012",182,2,2012,2013,0,0,1,,tyner,5495,22,91,0,0,0,1,1,0,0,0,0,,0,0,1,0,0,0,1,13.8,7.75,-6.0500002,-.43840581,-2.01,-.25736237,7.8099999,,.40036398,.02056415,0,.02056415,,1,.00042288427,1,2.01,.25736237,.258156,6.0500002,36.602501,36.602501,.58704144,.042539231,.3322314,3,.33333334,2,2,.5,35,35,.021269616,1.4538637,.041538965,.29352072,13.568561,.38767317,.12868118,6.2011752,.17717643,.1661157,5.7900596,.16543028,2-PE,5-ShortRunPE
